citing,citing_long,citing_lat,citing_country,cited,cited_long,cited_lat,cited_country,citations
20622,-74.65,40.34,UNITED STATES,17837,-121.74,38.54,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,18444,-95.23,38.97,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,21304,-73.99,40.69,UNITED STATES,1
20622,-74.65,40.34,UNITED STATES,24440,-83.74,42.28,UNITED STATES,2
20622,-74.65,40.34,UNITED STATES,27024,11.25,43.78,ITALY,1
20622,-74.65,40.34,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
20622,-74.65,40.34,UNITED STATES,40781,-0.72,52,UNITED KINGDOM,1
20626,-94.87,40.34,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
20626,-94.87,40.34,UNITED STATES,17208,-84.5,38.04,UNITED STATES,1
20626,-94.87,40.34,UNITED STATES,26086,-79.88,43.26,CANADA,1
20626,-94.87,40.34,UNITED STATES,26987,-79.41,43.76,CANADA,1
20673,-82.39,40.37,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
20761,-104.69,40.42,UNITED STATES,12546,-77.94,34.23,UNITED STATES,1
20765,-3.7,40.42,SPAIN,3240,-58.37,-34.6,ARGENTINA,1
20765,-3.7,40.42,SPAIN,19080,-0.37,39.46,SPAIN,1
20765,-3.7,40.42,SPAIN,20765,-3.7,40.42,SPAIN,4
20765,-3.7,40.42,SPAIN,21985,-74.22,40.93,UNITED STATES,1
20765,-3.7,40.42,SPAIN,25414,-78.87,42.88,UNITED STATES,1
20765,-3.7,40.42,SPAIN,44655,-4.24,55.85,UNITED KINGDOM,1
20784,-79.99,40.43,UNITED STATES,958,-44.12,-22.72,BRAZIL,1
20784,-79.99,40.43,UNITED STATES,4022,145.11,-37.92,AUSTRALIA,1
20784,-79.99,40.43,UNITED STATES,10457,34.79,31.24,ISRAEL,1
20784,-79.99,40.43,UNITED STATES,10672,35.22,31.77,ISRAEL,1
20784,-79.99,40.43,UNITED STATES,10890,-110.96,32.22,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,12449,-118.14,34.14,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,19422,-104.99,39.74,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,20784,-79.99,40.43,UNITED STATES,9
20784,-79.99,40.43,UNITED STATES,22748,-82.21,41.29,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,24054,-87.68,42.05,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,26665,-84.76,43.59,UNITED STATES,1
20784,-79.99,40.43,UNITED STATES,32693,-122.32,47.6,UNITED STATES,3
20784,-79.99,40.43,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,1
20786,-86.91,40.43,UNITED STATES,21413,-74.03,40.73,UNITED STATES,1
20786,-86.91,40.43,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
20816,-90.66,40.45,UNITED STATES,12706,-119.69,34.41,UNITED STATES,1
20816,-90.66,40.45,UNITED STATES,45867,17.64,59.85,SWEDEN,1
20859,-3.37,40.48,SPAIN,16127,-3.6,37.17,SPAIN,1
20873,-88.99,40.48,UNITED STATES,20873,-88.99,40.48,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,17079,23.73,37.97,GREECE,1
20883,-74.44,40.49,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,20883,-74.44,40.49,UNITED STATES,2
20883,-74.44,40.49,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,24453,-85.6,42.29,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,25680,-76.14,43.04,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,28594,-73.92,44.95,UNITED STATES,1
20883,-74.44,40.49,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
20949,-74.47,40.53,UNITED STATES,20949,-74.47,40.53,UNITED STATES,1
20949,-74.47,40.53,UNITED STATES,24718,-76.49,42.44,UNITED STATES,1
21262,14.76,40.67,ITALY,28003,11.34,44.5,ITALY,1
21304,-73.99,40.69,UNITED STATES,9721,-95.36,29.76,UNITED STATES,1
21304,-73.99,40.69,UNITED STATES,13082,-92.27,34.74,UNITED STATES,1
21304,-73.99,40.69,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
21322,-73.62,40.7,UNITED STATES,21359,-74,40.71,UNITED STATES,1
21322,-73.62,40.7,UNITED STATES,24718,-76.49,42.44,UNITED STATES,1
21326,-73.8,40.7,UNITED STATES,19422,-104.99,39.74,UNITED STATES,1
21359,-74,40.71,UNITED STATES,3176,150.89,-34.42,AUSTRALIA,1
21359,-74,40.71,UNITED STATES,11985,-118.19,33.76,UNITED STATES,1
21359,-74,40.71,UNITED STATES,12250,-117.37,33.98,UNITED STATES,1
21359,-74,40.71,UNITED STATES,12345,-118.24,34.05,UNITED STATES,2
21359,-74,40.71,UNITED STATES,16400,-122.16,37.43,UNITED STATES,2
21359,-74,40.71,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
21359,-74,40.71,UNITED STATES,17837,-121.74,38.54,UNITED STATES,1
21359,-74,40.71,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
21359,-74,40.71,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
21359,-74,40.71,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
21359,-74,40.71,UNITED STATES,20331,-85.38,40.19,UNITED STATES,1
21359,-74,40.71,UNITED STATES,20622,-74.65,40.34,UNITED STATES,3
21359,-74,40.71,UNITED STATES,20873,-88.99,40.48,UNITED STATES,1
21359,-74,40.71,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
21359,-74,40.71,UNITED STATES,21359,-74,40.71,UNITED STATES,9
21359,-74,40.71,UNITED STATES,21680,-73.92,40.82,UNITED STATES,1
21359,-74,40.71,UNITED STATES,23694,-72.25,41.81,UNITED STATES,2
21359,-74,40.71,UNITED STATES,23708,-71.41,41.82,UNITED STATES,1
21359,-74,40.71,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
21359,-74,40.71,UNITED STATES,24440,-83.74,42.28,UNITED STATES,1
21359,-74,40.71,UNITED STATES,24574,13.39,42.35,ITALY,1
21359,-74,40.71,UNITED STATES,24578,-71.1,42.36,UNITED STATES,2
21359,-74,40.71,UNITED STATES,25159,-73.2,42.71,UNITED STATES,1
21359,-74,40.71,UNITED STATES,25186,-84.48,42.73,UNITED STATES,1
21359,-74,40.71,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
21359,-74,40.71,UNITED STATES,32693,-122.32,47.6,UNITED STATES,1
21359,-74,40.71,UNITED STATES,38127,4.7,50.87,BELGIUM,1
21359,-74,40.71,UNITED STATES,39514,-0.96,51.45,UNITED KINGDOM,1
21359,-74,40.71,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,2
21359,-74,40.71,UNITED STATES,42678,6.57,53.21,NETHERLANDS,1
21359,-74,40.71,UNITED STATES,42988,-2.97,53.4,UNITED KINGDOM,1
21359,-74,40.71,UNITED STATES,43069,-2.24,53.47,UNITED KINGDOM,1
21359,-74,40.71,UNITED STATES,43600,-1.08,53.95,UNITED KINGDOM,1
21359,-74,40.71,UNITED STATES,44742,-3.2,55.95,UNITED KINGDOM,1
21359,-74,40.71,UNITED STATES,44956,-2.79,56.33,UNITED KINGDOM,2
21415,-74.17,40.73,UNITED STATES,16223,-76.7,37.27,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,7182,-157.85,21.3,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,12706,-119.69,34.41,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,14603,-78.64,35.78,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,21465,-111.88,40.75,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
21465,-111.88,40.75,UNITED STATES,34871,2.34,48.85,FRANCE,1
21465,-111.88,40.75,UNITED STATES,35517,-123.11,49.26,CANADA,1
21558,-73.6,40.78,UNITED STATES,21558,-73.6,40.78,UNITED STATES,1
21558,-73.6,40.78,UNITED STATES,41799,13.37,52.51,GERMANY,1
21585,-73.56,40.79,UNITED STATES,12974,135.5,34.67,JAPAN,1
21599,-77.86,40.79,UNITED STATES,7676,120.18,22.99,TAIWAN,1
21599,-77.86,40.79,UNITED STATES,11972,-84.39,33.74,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,12217,-83.37,33.95,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,14408,139.74,35.67,JAPAN,1
21599,-77.86,40.79,UNITED STATES,16224,-79.94,37.27,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,16518,-77.43,37.54,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,19822,-83,39.96,UNITED STATES,2
21599,-77.86,40.79,UNITED STATES,20022,-75.34,40.03,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,21304,-73.99,40.69,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,21359,-74,40.71,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,21599,-77.86,40.79,UNITED STATES,2
21599,-77.86,40.79,UNITED STATES,23243,-72.64,41.56,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,23509,-86.23,41.7,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,24578,-71.1,42.36,UNITED STATES,2
21599,-77.86,40.79,UNITED STATES,26759,-79.38,43.64,CANADA,2
21599,-77.86,40.79,UNITED STATES,28623,-93.26,44.97,UNITED STATES,1
21599,-77.86,40.79,UNITED STATES,43657,-2.79,54.04,UNITED KINGDOM,1
21658,-74.21,40.81,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
21665,-96.7,40.81,UNITED STATES,21665,-96.7,40.81,UNITED STATES,2
21665,-96.7,40.81,UNITED STATES,23708,-71.41,41.82,UNITED STATES,1
21680,-73.92,40.82,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
21680,-73.92,40.82,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
21680,-73.92,40.82,UNITED STATES,44956,-2.79,56.33,UNITED KINGDOM,1
21852,-74.01,40.88,UNITED STATES,4821,103.85,1.29,SINGAPORE,1
21894,-73.9,40.9,UNITED STATES,10890,-110.96,32.22,UNITED STATES,1
21924,-73.12,40.91,UNITED STATES,9051,-97.4,27.79,UNITED STATES,1
21924,-73.12,40.91,UNITED STATES,21924,-73.12,40.91,UNITED STATES,3
22125,-85.76,40.99,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
22249,-83.65,41.03,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
22279,28.98,41.04,TURKEY,20535,-3.73,40.3,SPAIN,1
22279,28.98,41.04,TURKEY,40268,-1.25,51.75,UNITED KINGDOM,1
22383,29.04,41.08,TURKEY,22279,28.98,41.04,TURKEY,1
22424,-73.7,41.11,UNITED STATES,41603,-1.5,52.4,UNITED KINGDOM,1
22517,-81.35,41.15,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
22517,-81.35,41.15,UNITED STATES,24440,-83.74,42.28,UNITED STATES,2
22704,-95.94,41.26,UNITED STATES,3699,174.77,-36.88,NEW ZEALAND,1
22748,-82.21,41.29,UNITED STATES,22748,-82.21,41.29,UNITED STATES,1
22748,-82.21,41.29,UNITED STATES,23708,-71.41,41.82,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,10672,35.22,31.77,ISRAEL,1
22765,-72.92,41.3,UNITED STATES,12250,-117.37,33.98,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,13744,-97.44,35.22,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,16307,-121.95,37.35,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,18880,-76.6,39.29,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,20949,-74.47,40.53,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,21359,-74,40.71,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,22765,-72.92,41.3,UNITED STATES,5
22765,-72.92,41.3,UNITED STATES,23509,-86.23,41.7,UNITED STATES,2
22765,-72.92,41.3,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
22765,-72.92,41.3,UNITED STATES,46163,24.93,60.17,FINLAND,1
22776,-105.59,41.31,UNITED STATES,22776,-105.59,41.31,UNITED STATES,1
22909,2.16,41.38,SPAIN,3699,174.77,-36.88,NEW ZEALAND,1
22909,2.16,41.38,SPAIN,22909,2.16,41.38,SPAIN,1
22909,2.16,41.38,SPAIN,23708,-71.41,41.82,UNITED STATES,2
22909,2.16,41.38,SPAIN,46255,22.25,60.45,FINLAND,1
22919,-73.95,41.39,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
22919,-73.95,41.39,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
22919,-73.95,41.39,UNITED STATES,24718,-76.49,42.44,UNITED STATES,1
22937,-80.38,41.4,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
23126,-81.69,41.5,UNITED STATES,14818,-79.05,35.91,UNITED STATES,1
23126,-81.69,41.5,UNITED STATES,15938,-122.03,36.97,UNITED STATES,1
23126,-81.69,41.5,UNITED STATES,19422,-104.99,39.74,UNITED STATES,1
23126,-81.69,41.5,UNITED STATES,19994,-75.3,40.01,UNITED STATES,1
23126,-81.69,41.5,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
23126,-81.69,41.5,UNITED STATES,21359,-74,40.71,UNITED STATES,1
23375,-80.15,41.63,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,1
23405,-4.73,41.65,SPAIN,22909,2.16,41.38,SPAIN,1
23417,-83.53,41.65,UNITED STATES,19353,-75.76,39.67,UNITED STATES,1
23417,-83.53,41.65,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
23419,-91.52,41.65,UNITED STATES,8679,-80.08,26.35,UNITED STATES,1
23419,-91.52,41.65,UNITED STATES,10890,-110.96,32.22,UNITED STATES,1
23419,-91.52,41.65,UNITED STATES,12217,-83.37,33.95,UNITED STATES,1
23419,-91.52,41.65,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
23419,-91.52,41.65,UNITED STATES,20765,-3.7,40.42,SPAIN,1
23419,-91.52,41.65,UNITED STATES,23419,-91.52,41.65,UNITED STATES,3
23419,-91.52,41.65,UNITED STATES,23505,-73.92,41.7,UNITED STATES,1
23419,-91.52,41.65,UNITED STATES,24578,-71.1,42.36,UNITED STATES,1
23432,-72.78,41.66,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
23432,-72.78,41.66,UNITED STATES,23432,-72.78,41.66,UNITED STATES,2
23432,-72.78,41.66,UNITED STATES,26976,-71.68,43.75,UNITED STATES,1
23505,-73.92,41.7,UNITED STATES,23419,-91.52,41.65,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,7437,114.15,22.41,PEOPLES R CHINA,1
23509,-86.23,41.7,UNITED STATES,18253,-77.3,38.84,UNITED STATES,2
23509,-86.23,41.7,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,20182,-88.2,40.11,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,20346,-77.18,40.2,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,21359,-74,40.71,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,23106,-81.53,41.49,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,23509,-86.23,41.7,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,24450,-71.28,42.29,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,24607,-72.53,42.37,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,25680,-76.14,43.04,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,25686,-87.9,43.04,UNITED STATES,1
23509,-86.23,41.7,UNITED STATES,32693,-122.32,47.6,UNITED STATES,2
23509,-86.23,41.7,UNITED STATES,39090,7.19,51.27,GERMANY,1
23509,-86.23,41.7,UNITED STATES,39338,-2.36,51.38,UNITED KINGDOM,1
23558,-111.83,41.73,UNITED STATES,10672,35.22,31.77,ISRAEL,1
23558,-111.83,41.73,UNITED STATES,11670,-111.93,33.42,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,12217,-83.37,33.95,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,15115,-86.77,36.16,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,19462,-86.14,39.76,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,21359,-74,40.71,UNITED STATES,2
23558,-111.83,41.73,UNITED STATES,22890,-83.65,41.37,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,23811,-87.63,41.88,UNITED STATES,1
23558,-111.83,41.73,UNITED STATES,38558,-114.06,51.04,CANADA,1
23618,-72.67,41.76,UNITED STATES,21359,-74,40.71,UNITED STATES,1
23667,-87.95,41.79,UNITED STATES,24530,-83.04,42.33,UNITED STATES,1
23667,-87.95,41.79,UNITED STATES,39651,-0.12,51.5,UNITED KINGDOM,1
23667,-87.95,41.79,UNITED STATES,42678,6.57,53.21,NETHERLANDS,1
23670,-88.07,41.79,UNITED STATES,18311,-77.03,38.89,UNITED STATES,1
23670,-88.07,41.79,UNITED STATES,23670,-88.07,41.79,UNITED STATES,1
23670,-88.07,41.79,UNITED STATES,34871,2.34,48.85,FRANCE,1
23694,-72.25,41.81,UNITED STATES,1011,-47.06,-22.9,BRAZIL,1
23694,-72.25,41.81,UNITED STATES,13150,135.52,34.78,JAPAN,1
23694,-72.25,41.81,UNITED STATES,15769,10.17,36.79,TUNISIA,1
23694,-72.25,41.81,UNITED STATES,18926,-82.1,39.32,UNITED STATES,1
23694,-72.25,41.81,UNITED STATES,23694,-72.25,41.81,UNITED STATES,3
23694,-72.25,41.81,UNITED STATES,24054,-87.68,42.05,UNITED STATES,1
23694,-72.25,41.81,UNITED STATES,34926,2.19,48.88,FRANCE,1
23694,-72.25,41.81,UNITED STATES,36766,8.68,50.11,GERMANY,1
23694,-72.25,41.81,UNITED STATES,40268,-1.25,51.75,UNITED KINGDOM,1
23694,-72.25,41.81,UNITED STATES,46163,24.93,60.17,FINLAND,1
23708,-71.41,41.82,UNITED STATES,3502,149.12,-35.3,AUSTRALIA,1
23708,-71.41,41.82,UNITED STATES,12345,-118.24,34.05,UNITED STATES,1
23708,-71.41,41.82,UNITED STATES,18737,-96.56,39.17,UNITED STATES,1
23708,-71.41,41.82,UNITED STATES,20883,-74.44,40.49,UNITED STATES,1
23708,-71.41,41.82,UNITED STATES,22748,-82.21,41.29,UNITED STATES,1
23708,-71.41,41.82,UNITED STATES,23708,-71.41,41.82,UNITED STATES,3
23708,-71.41,41.82,UNITED STATES,34871,2.34,48.85,FRANCE,1
23708,-71.41,41.82,UNITED STATES,42953,-1.46,53.38,UNITED KINGDOM,1
23811,-87.63,41.88,UNITED STATES,1687,153.02,-27.46,AUSTRALIA,1
23811,-87.63,41.88,UNITED STATES,1706,153,-27.49,AUSTRALIA,1
23811,-87.63,41.88,UNITED STATES,9682,-82.32,29.65,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,10672,35.22,31.77,ISRAEL,1
23811,-87.63,41.88,UNITED STATES,10810,34.76,32.04,ISRAEL,1
23811,-87.63,41.88,UNITED STATES,12392,-117.71,34.09,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,14818,-79.05,35.91,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,14911,-78.89,35.99,UNITED STATES,2
23811,-87.63,41.88,UNITED STATES,17193,-78.47,38.03,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,19448,-84.19,39.75,UNITED STATES,2
23811,-87.63,41.88,UNITED STATES,21359,-74,40.71,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,23618,-72.67,41.76,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,23811,-87.63,41.88,UNITED STATES,9
23811,-87.63,41.88,UNITED STATES,25686,-87.9,43.04,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,25739,-89.38,43.07,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,26449,-80.52,43.46,CANADA,1
23811,-87.63,41.88,UNITED STATES,26759,-79.38,43.64,CANADA,1
23811,-87.63,41.88,UNITED STATES,29617,-94.36,45.59,UNITED STATES,1
23811,-87.63,41.88,UNITED STATES,38558,-114.06,51.04,CANADA,1
23811,-87.63,41.88,UNITED STATES,39768,-0.47,51.54,UNITED KINGDOM,1
23811,-87.63,41.88,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
23811,-87.63,41.88,UNITED STATES,41568,4.89,52.37,NETHERLANDS,1
23811,-87.63,41.88,UNITED STATES,43192,9.99,53.55,GERMANY,1
23811,-87.63,41.88,UNITED STATES,43657,-2.79,54.04,UNITED KINGDOM,1
23811,-87.63,41.88,UNITED STATES,44956,-2.79,56.33,UNITED KINGDOM,1
23846,12.49,41.9,ITALY,19822,-83,39.96,UNITED STATES,1
23846,12.49,41.9,ITALY,20182,-88.2,40.11,UNITED STATES,1
23846,12.49,41.9,ITALY,23846,12.49,41.9,ITALY,1
23846,12.49,41.9,ITALY,37724,-3.53,50.71,UNITED KINGDOM,1
23875,-88.74,41.92,UNITED STATES,20784,-79.99,40.43,UNITED STATES,1
23930,-91.67,41.97,UNITED STATES,44167,-1.61,54.97,UNITED KINGDOM,1
23950,2.81,41.98,SPAIN,23950,2.81,41.98,SPAIN,1
24009,-93.62,42.02,UNITED STATES,4022,145.11,-37.92,AUSTRALIA,1
24009,-93.62,42.02,UNITED STATES,24045,-92.9,42.04,UNITED STATES,1
24054,-87.68,42.05,UNITED STATES,19822,-83,39.96,UNITED STATES,1
24054,-87.68,42.05,UNITED STATES,24559,-71.05,42.35,UNITED STATES,1
24054,-87.68,42.05,UNITED STATES,24718,-76.49,42.44,UNITED STATES,1
24054,-87.68,42.05,UNITED STATES,39461,-0.54,51.43,UNITED KINGDOM,1
24116,-75.91,42.09,UNITED STATES,11923,-117.82,33.68,UNITED STATES,1
24116,-75.91,42.09,UNITED STATES,16400,-122.16,37.43,UNITED STATES,1
24116,-75.91,42.09,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
24116,-75.91,42.09,UNITED STATES,24663,-71.1,42.41,UNITED STATES,1
24116,-75.91,42.09,UNITED STATES,27907,-93.15,44.44,UNITED STATES,1
24167,-88.03,42.11,UNITED STATES,17928,-90.19,38.62,UNITED STATES,1
24167,-88.03,42.11,UNITED STATES,24167,-88.03,42.11,UNITED STATES,1
24167,-88.03,42.11,UNITED STATES,41242,5.29,52.21,NETHERLANDS,1
24246,-87.84,42.16,UNITED STATES,41799,13.37,52.51,GERMANY,1
24366,-83.61,42.24,UNITED STATES,12269,-81.04,33.99,UNITED STATES,1
24366,-83.61,42.24,UNITED STATES,14911,-78.89,35.99,UNITED STATES,1
24366,-83.61,42.24,UNITED STATES,18723,-86.53,39.16,UNITED STATES,1
24366,-83.61,42.24,UNITED STATES,21680,-73.92,40.82,UNITED STATES,1
24366,-83.61,42.24,UNITED STATES,24366,-83.61,42.24,UNITED STATES,1
24401,-71.8,42.26,UNITED STATES,19144,-84.4,39.5,UNITED STATES,1
24401,-71.8,42.26,UNITED STATES,21359,-74,40.71,UNITED STATES,1
24440,-83.74,42.28,UNITED STATES,10031,-97.74,30.26,UNITED STATES,1
24440,-83.74,42.28,UNITED STATES,15115,-86.77,36.16,UNITED STATES,1
24440,-83.74,42.28,UNITED STATES,20622,-74.65,40.34,UNITED STATES,1
24440,-83.74,42.28,UNITED STATES,20949,-74.47,40.53,UNITED STATES,1
24440,-83.74,42.28,UNITED STATES,24440,-83.74,42.28,UNITED STATES,7
24440,-83.74,42.28,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
24440,-83.74,42.28,UNITED STATES,42988,-2.97,53.4,UNITED KINGDOM,1
24453,-85.6,42.29,UNITED STATES,12217,-83.37,33.95,UNITED STATES,1
24453,-85.6,42.29,UNITED STATES,24453,-85.6,42.29,UNITED STATES,10
24453,-85.6,42.29,UNITED STATES,24952,-83.24,42.58,UNITED STATES,1
24484,-72.63,42.31,UNITED STATES,24484,-72.63,42.31,UNITED STATES,1
24484,-72.63,42.31,UNITED STATES,26759,-79.38,43.64,CANADA,1
24484,-72.63,42.31,UNITED STATES,37724,-3.53,50.71,UNITED KINGDOM,1
24484,-72.63,42.31,UNITED STATES,41205,0.11,52.2,UNITED KINGDOM,1
24500,-71.16,42.32,UNITED STATES,12250,-117.37,33.98,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,12706,-119.69,34.41,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,15115,-86.77,36.16,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,16890,-122.27,37.86,UNITED STATES,2
24500,-71.16,42.32,UNITED STATES,19448,-84.19,39.75,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,20949,-74.47,40.53,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,23509,-86.23,41.7,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,24500,-71.16,42.32,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,24559,-71.05,42.35,UNITED STATES,1
24500,-71.16,42.32,UNITED STATES,42988,-2.97,53.4,UNITED KINGDOM,1
24522,-71.2,42.33,UNITED STATES,16890,-122.27,37.86,UNITED STATES,1
24530,-83.04,42.33,UNITED STATES,1706,153,-27.49,AUSTRALIA,1
24530,-83.04,42.33,UNITED STATES,12269,-81.04,33.99,UNITED STATES,1
24530,-83.04,42.33,UNITED STATES,24530,-83.04,42.33,UNITED STATES,2
24559,-71.05,42.35,UNITED STATES,12392,-117.71,34.09,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,19799,-75.16,39.95,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,19822,-83,39.96,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,21359,-74,40.71,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,21558,-73.6,40.78,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,22765,-72.92,41.3,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,24054,-87.68,42.05,UNITED STATES,1
24559,-71.05,42.35,UNITED STATES,24559,-71.05,42.35,UNITED STATES,3
24559,-71.05,42.35,UNITED STATES,25882,-77.61,43.15,UNITED STATES,1
